match_id,players_in_chat,percent_players_in_chat
12986,8,80.0
12987,8,80.0
12988,5,50.0
12989,4,40.0
12990,5,50.0
12991,8,80.0
12992,7,70.0
12993,2,20.0
12994,8,80.0
12995,7,70.0
12996,7,70.0
12997,5,50.0
12998,5,50.0
12999,9,90.0
13000,8,80.0
13001,8,80.0
13002,6,60.0
13003,8,80.0
13004,5,50.0
13006,9,90.0
13007,6,60.0
13008,6,60.0
13009,5,50.0
13010,6,60.0
13011,6,60.0
13012,7,70.0
13013,4,40.0
13014,4,40.0
13015,6,60.0
13016,6,60.0
13017,7,70.0
13018,6,60.0
13019,3,30.0
13020,10,100.0
13021,8,80.0
13022,6,60.0
13023,7,70.0
13024,10,100.0
13025,3,30.0
13026,6,60.0
13027,6,60.0
13028,2,20.0
13029,8,80.0
13030,7,70.0
13031,10,100.0
13032,4,40.0
13033,4,40.0
13034,5,50.0
13035,7,70.0
13036,5,50.0
13037,7,70.0
13038,9,90.0
13039,7,70.0
13040,8,80.0
13041,9,90.0
13042,9,90.0
13043,6,60.0
13044,2,20.0
13045,7,70.0
13046,5,50.0
13047,5,50.0
13048,7,70.0
13049,5,50.0
13050,4,40.0
13051,3,30.0
13052,6,60.0
13053,4,40.0
13054,5,50.0
13055,7,70.0
13057,5,50.0
13058,5,50.0
13059,8,80.0
13060,6,60.0
13061,7,70.0
13062,9,90.0
13063,8,80.0
13064,9,90.0
13065,8,80.0
13066,5,50.0
13067,5,50.0
13068,8,80.0
13069,5,50.0
13070,6,60.0
13071,8,80.0
13072,8,80.0
13073,5,50.0
13074,4,40.0
13075,8,80.0
13076,5,50.0
13077,9,90.0
13078,7,70.0
13079,10,100.0
13080,5,50.0
13081,8,80.0
13082,7,70.0
13083,8,80.0
13084,7,70.0
13085,7,70.0
13086,5,50.0
13087,6,60.0
13088,6,60.0
13089,9,90.0
13090,4,40.0
13091,6,60.0
13092,10,100.0
13093,4,40.0
13094,7,70.0
13095,8,80.0
13096,10,100.0
13097,5,50.0
13098,8,80.0
13099,4,40.0
13100,5,50.0
13101,9,90.0
13102,7,70.0
13103,6,60.0
13104,9,90.0
13105,7,70.0
13106,7,70.0
13107,9,90.0
13108,9,90.0
13109,7,70.0
13110,4,40.0
13111,9,90.0
13112,7,70.0
13113,9,90.0
13114,9,90.0
13115,5,50.0
13116,8,80.0
13117,8,80.0
13118,6,60.0
13119,3,30.0
13120,5,50.0
13121,1,10.0
13122,6,60.0
13123,5,50.0
13124,9,90.0
13125,4,40.0
13126,6,60.0
13127,6,60.0
13128,3,30.0
13129,6,60.0
13130,8,80.0
13131,4,40.0
13132,10,100.0
13133,8,80.0
13134,4,40.0
13135,7,70.0
13136,3,30.0
13137,6,60.0
13138,7,70.0
13139,5,50.0
13140,4,40.0
13141,4,40.0
13142,9,90.0
13143,7,70.0
13144,6,60.0
13145,5,50.0
13146,6,60.0
13147,3,30.0
13148,2,20.0
13149,8,80.0
13150,6,60.0
13152,6,60.0
13153,9,90.0
13154,6,60.0
13155,8,80.0
13156,9,90.0
13157,6,60.0
13158,8,80.0
13159,8,80.0
13160,6,60.0
13161,7,70.0
13162,7,70.0
13163,8,80.0
13164,8,80.0
13165,6,60.0
13166,7,70.0
13167,2,20.0
13168,6,60.0
13169,3,30.0
13170,10,100.0
13171,6,60.0
13172,3,30.0
13173,7,70.0
13174,9,90.0
13175,7,70.0
13176,7,70.0
13177,7,70.0
13178,7,70.0
13179,5,50.0
13180,2,20.0
13181,5,50.0
13182,7,70.0
13183,6,60.0
13184,10,100.0
13185,6,60.0
13186,5,50.0
13187,8,80.0
13188,8,80.0
13189,7,70.0
13190,9,90.0
13191,2,20.0
13192,3,30.0
13193,8,80.0
13194,6,60.0
13195,9,90.0
13196,8,80.0
13197,7,70.0
13198,5,50.0
13199,6,60.0
13200,9,90.0
13201,5,50.0
13202,6,60.0
13203,6,60.0
13204,7,70.0
13205,7,70.0
13206,10,100.0
13207,7,70.0
13208,8,80.0
13209,6,60.0
13210,4,40.0
13211,10,100.0
13212,7,70.0
13213,5,50.0
13214,9,90.0
13215,6,60.0
13216,5,50.0
13217,10,100.0
13218,9,90.0
13219,4,40.0
13220,5,50.0
13221,10,100.0
13222,5,50.0
13223,6,60.0
13224,4,40.0
13225,8,80.0
13226,1,10.0
13227,6,60.0
13228,2,20.0
13229,10,100.0
13230,10,100.0
13231,5,50.0
13232,8,80.0
13233,9,90.0
13234,7,70.0
13235,6,60.0
13236,3,30.0
13237,8,80.0
13238,5,50.0
13239,5,50.0
13240,8,80.0
13241,5,50.0
13242,5,50.0
13243,4,40.0
13244,6,60.0
13245,3,30.0
13246,8,80.0
13247,8,80.0
13248,6,60.0
13249,6,60.0
13250,8,80.0
13251,6,60.0
13252,7,70.0
13253,6,60.0
13254,5,50.0
13255,7,70.0
13256,8,80.0
13257,8,80.0
13258,8,80.0
13259,8,80.0
13260,5,50.0
13261,9,90.0
13262,9,90.0
13263,7,70.0
13264,9,90.0
13265,6,60.0
13266,10,100.0
13267,10,100.0
13268,6,60.0
13269,4,40.0
13270,6,60.0
13271,8,80.0
13272,5,50.0
13273,7,70.0
13274,3,30.0
13275,4,40.0
13276,8,80.0
13277,7,70.0
13278,6,60.0
13279,4,40.0
13280,4,40.0
13281,5,50.0
13282,7,70.0
13283,8,80.0
13284,6,60.0
13285,7,70.0
13286,5,50.0
13287,7,70.0
13288,6,60.0
13289,5,50.0
13290,7,70.0
13291,8,80.0
13292,5,50.0
13293,3,30.0
13294,8,80.0
13295,7,70.0
13296,7,70.0
13297,8,80.0
13298,8,80.0
13299,6,60.0
13300,4,40.0
13301,6,60.0
13302,5,50.0
13303,9,90.0
13304,6,60.0
13305,6,60.0
13306,6,60.0
13307,8,80.0
13308,4,40.0
13309,8,80.0
13310,7,70.0
13311,8,80.0
13312,8,80.0
13313,9,90.0
13314,6,60.0
13315,7,70.0
13316,8,80.0
13317,8,80.0
13318,6,60.0
13319,8,80.0
13320,6,60.0
13321,6,60.0
13322,5,50.0
13323,10,100.0
13324,1,10.0
13325,8,80.0
13326,6,60.0
13327,4,40.0
13328,4,40.0
13329,7,70.0
13330,7,70.0
13331,5,50.0
13332,8,80.0
13333,3,30.0
13334,4,40.0
13335,8,80.0
13336,8,80.0
13337,6,60.0
13338,5,50.0
13339,7,70.0
13340,8,80.0
13341,6,60.0
13342,4,40.0
13343,5,50.0
13344,6,60.0
13345,7,70.0
13346,5,50.0
13347,5,50.0
13348,2,20.0
13349,8,80.0
13350,8,80.0
13351,3,30.0
13352,7,70.0
13353,9,90.0
13354,8,80.0
13355,6,60.0
13356,5,50.0
13357,3,30.0
13358,5,50.0
13359,5,50.0
13360,8,80.0
13361,10,100.0
13362,10,100.0
13363,8,80.0
13364,7,70.0
13365,7,70.0
13366,7,70.0
13367,10,100.0
13368,5,50.0
13369,9,90.0
13370,7,70.0
13371,7,70.0
13372,7,70.0
13373,8,80.0
13374,5,50.0
13375,7,70.0
13376,1,10.0
13377,7,70.0
13378,7,70.0
13379,7,70.0
13380,6,60.0
13381,6,60.0
13382,9,90.0
13383,6,60.0
13384,6,60.0
13385,5,50.0
13386,3,30.0
13387,6,60.0
13388,8,80.0
13389,3,30.0
13390,7,70.0
13391,3,30.0
13392,6,60.0
13393,7,70.0
13394,6,60.0
13395,8,80.0
13396,6,60.0
13397,6,60.0
13398,8,80.0
13399,4,40.0
13400,4,40.0
13401,7,70.0
13402,3,30.0
13403,6,60.0
13404,7,70.0
13405,10,100.0
13406,7,70.0
13407,7,70.0
13408,9,90.0
13409,8,80.0
13410,7,70.0
13411,10,100.0
13412,6,60.0
13413,6,60.0
13414,6,60.0
13415,5,50.0
13416,4,40.0
13417,8,80.0
13418,5,50.0
13419,6,60.0
13420,5,50.0
13421,8,80.0
13422,8,80.0
13423,7,70.0
13424,6,60.0
13425,5,50.0
13426,6,60.0
13427,8,80.0
13428,8,80.0
13429,4,40.0
13430,5,50.0
13431,6,60.0
13432,5,50.0
13433,10,100.0
13434,9,90.0
13435,7,70.0
13436,8,80.0
13437,6,60.0
13438,4,40.0
13439,9,90.0
13440,4,40.0
13441,9,90.0
13442,9,90.0
13443,9,90.0
13444,7,70.0
13445,7,70.0
13446,6,60.0
13447,9,90.0
13448,6,60.0
13449,7,70.0
13450,6,60.0
13451,7,70.0
13452,8,80.0
13453,9,90.0
13454,7,70.0
13455,4,40.0
13456,9,90.0
13457,8,80.0
13458,6,60.0
13459,6,60.0
13460,5,50.0
13461,5,50.0
13462,6,60.0
13463,7,70.0
13464,6,60.0
13465,7,70.0
13466,7,70.0
13467,6,60.0
13468,4,40.0
13469,7,70.0
13470,5,50.0
13471,6,60.0
13472,1,10.0
13473,8,80.0
13474,7,70.0
13475,7,70.0
13476,5,50.0
13477,4,40.0
13478,6,60.0
13479,6,60.0
13480,9,90.0
13481,8,80.0
13482,6,60.0
13483,4,40.0
13484,5,50.0
13485,5,50.0
13486,4,40.0
13487,7,70.0
13488,2,20.0
13489,7,70.0
13490,1,10.0
13491,7,70.0
13492,4,40.0
13493,8,80.0
13494,4,40.0
13495,6,60.0
13496,4,40.0
13497,4,40.0
13498,6,60.0
13499,7,70.0
13500,5,50.0
13501,5,50.0
13502,5,50.0
13503,3,30.0
13504,6,60.0
13505,8,80.0
13506,4,40.0
13507,6,60.0
13508,7,70.0
13509,5,50.0
13510,6,60.0
13511,6,60.0
13512,6,60.0
13513,5,50.0
13514,5,50.0
13515,8,80.0
13516,8,80.0
13517,9,90.0
13518,6,60.0
13519,7,70.0
13520,6,60.0
13521,7,70.0
13522,9,90.0
13523,7,70.0
13524,3,30.0
13525,7,70.0
13526,8,80.0
13527,5,50.0
13528,9,90.0
13529,6,60.0
13530,5,50.0
13531,5,50.0
13532,5,50.0
13533,5,50.0
13534,10,100.0
13535,6,60.0
13536,7,70.0
13537,5,50.0
13538,6,60.0
13539,8,80.0
13540,6,60.0
13541,6,60.0
13542,6,60.0
13543,8,80.0
13544,9,90.0
13545,4,40.0
13546,7,70.0
13547,9,90.0
13548,4,40.0
13549,7,70.0
13550,6,60.0
13551,9,90.0
13552,8,80.0
13553,5,50.0
13554,7,70.0
13555,6,60.0
13556,10,100.0
13557,7,70.0
13558,9,90.0
13559,10,100.0
13560,7,70.0
13561,9,90.0
13562,3,30.0
13563,8,80.0
13564,5,50.0
13565,6,60.0
13566,8,80.0
13567,7,70.0
13568,4,40.0
13569,7,70.0
13570,6,60.0
13571,7,70.0
13572,3,30.0
13573,5,50.0
13574,5,50.0
13575,10,100.0
13576,9,90.0
13577,10,100.0
13578,7,70.0
13579,10,100.0
13580,6,60.0
13581,8,80.0
13582,5,50.0
13583,7,70.0
13584,2,20.0
13585,8,80.0
13586,4,40.0
13587,8,80.0
13588,8,80.0
13589,5,50.0
13590,3,30.0
13591,5,50.0
13592,5,50.0
13593,6,60.0
13594,2,20.0
13595,8,80.0
13596,8,80.0
13597,6,60.0
13598,8,80.0
13599,5,50.0
13600,5,50.0
13601,6,60.0
13602,7,70.0
13603,8,80.0
13604,3,30.0
13605,8,80.0
13606,6,60.0
13607,6,60.0
13608,6,60.0
13609,6,60.0
13610,7,70.0
13611,8,80.0
13612,9,90.0
13613,4,40.0
13614,4,40.0
13615,7,70.0
13616,5,50.0
13617,2,20.0
13618,9,90.0
13619,2,20.0
13620,8,80.0
13621,8,80.0
13622,4,40.0
13623,4,40.0
13624,6,60.0
13625,5,50.0
13626,9,90.0
13627,3,30.0
13628,3,30.0
13629,8,80.0
13630,6,60.0
13631,9,90.0
13632,7,70.0
13633,4,40.0
13634,6,60.0
13635,4,40.0
13636,8,80.0
13637,7,70.0
13638,8,80.0
13639,8,80.0
13640,9,90.0
13641,7,70.0
13642,10,100.0
13643,5,50.0
13644,6,60.0
13645,6,60.0
13646,1,10.0
13647,7,70.0
13648,9,90.0
13649,6,60.0
13650,6,60.0
13651,8,80.0
13652,10,100.0
13653,9,90.0
13654,7,70.0
13655,4,40.0
13656,8,80.0
13657,1,10.0
13658,6,60.0
13659,5,50.0
13660,9,90.0
13661,5,50.0
13662,6,60.0
13663,5,50.0
13664,8,80.0
13665,5,50.0
13666,5,50.0
13667,6,60.0
13668,5,50.0
13669,7,70.0
13670,8,80.0
13671,8,80.0
13672,5,50.0
13673,6,60.0
13674,4,40.0
13675,5,50.0
13676,7,70.0
13677,7,70.0
13678,9,90.0
13679,4,40.0
13680,9,90.0
13681,5,50.0
13682,7,70.0
13683,7,70.0
13684,9,90.0
13685,5,50.0
13686,6,60.0
13687,8,80.0
13688,7,70.0
13689,4,40.0
13690,2,20.0
13691,5,50.0
13692,9,90.0
13693,5,50.0
13694,6,60.0
13695,6,60.0
13696,9,90.0
13697,7,70.0
13698,5,50.0
13699,8,80.0
13700,7,70.0
13701,3,30.0
13702,9,90.0
13703,9,90.0
13704,3,30.0
13705,6,60.0
13706,8,80.0
13707,8,80.0
13708,7,70.0
13709,7,70.0
13710,8,80.0
13711,6,60.0
13712,7,70.0
13713,8,80.0
13714,6,60.0
13715,7,70.0
13716,2,20.0
13717,6,60.0
13718,7,70.0
13719,6,60.0
13720,7,70.0
13721,6,60.0
13722,7,70.0
13723,8,80.0
13724,5,50.0
13725,5,50.0
13726,4,40.0
13727,7,70.0
13728,3,30.0
13729,6,60.0
13730,10,100.0
13731,4,40.0
13732,6,60.0
13733,5,50.0
13734,5,50.0
13735,8,80.0
13736,6,60.0
13737,6,60.0
13738,7,70.0
13739,10,100.0
13740,3,30.0
13741,6,60.0
13742,7,70.0
13743,4,40.0
13744,8,80.0
13745,6,60.0
13746,2,20.0
13747,7,70.0
13748,3,30.0
13749,2,20.0
13750,8,80.0
13751,7,70.0
13752,2,20.0
13753,6,60.0
13754,7,70.0
13755,6,60.0
13756,5,50.0
13757,5,50.0
13758,5,50.0
13759,7,70.0
13760,5,50.0
13761,5,50.0
13762,9,90.0
13763,2,20.0
13764,7,70.0
13765,2,20.0
13766,7,70.0
13767,9,90.0
13768,5,50.0
13769,8,80.0
13770,7,70.0
13771,6,60.0
13772,6,60.0
13773,10,100.0
13774,9,90.0
13775,9,90.0
13776,8,80.0
13777,8,80.0
13778,8,80.0
13779,7,70.0
13780,1,10.0
13781,5,50.0
13782,6,60.0
13783,7,70.0
13784,8,80.0
13785,5,50.0
13786,6,60.0
13787,5,50.0
13788,7,70.0
13789,6,60.0
13790,1,10.0
13791,6,60.0
13792,4,40.0
13793,9,90.0
13794,8,80.0
13795,6,60.0
13796,6,60.0
13797,6,60.0
13798,4,40.0
13799,6,60.0
13800,6,60.0
13801,7,70.0
13802,6,60.0
13803,7,70.0
13804,6,60.0
13805,4,40.0
13806,6,60.0
13807,4,40.0
13808,7,70.0
13809,5,50.0
13810,7,70.0
13811,9,90.0
13812,7,70.0
13813,5,50.0
13814,2,20.0
13815,5,50.0
13816,9,90.0
13817,6,60.0
13818,7,70.0
13819,5,50.0
13820,2,20.0
13821,6,60.0
13822,6,60.0
13823,5,50.0
13824,6,60.0
13825,4,40.0
13826,9,90.0
13827,6,60.0
13828,10,100.0
13829,7,70.0
13830,8,80.0
13831,6,60.0
13832,8,80.0
13833,9,90.0
13834,10,100.0
13835,5,50.0
13836,5,50.0
13837,6,60.0
13838,3,30.0
13839,10,100.0
13840,7,70.0
13841,9,90.0
13842,9,90.0
13843,4,40.0
13844,6,60.0
13845,5,50.0
13846,8,80.0
13847,8,80.0
13848,5,50.0
13849,8,80.0
13850,4,40.0
13851,5,50.0
13852,6,60.0
13853,8,80.0
13854,5,50.0
13855,8,80.0
13856,8,80.0
13857,4,40.0
13858,9,90.0
13859,5,50.0
13860,3,30.0
13861,8,80.0
13862,4,40.0
13863,6,60.0
13864,8,80.0
13865,8,80.0
13866,9,90.0
13867,5,50.0
13868,6,60.0
13869,7,70.0
13870,7,70.0
13871,5,50.0
13872,8,80.0
13873,7,70.0
13874,7,70.0
13875,7,70.0
13876,6,60.0
13877,2,20.0
13878,5,50.0
13879,4,40.0
13880,1,10.0
13881,6,60.0
13882,5,50.0
13883,8,80.0
13884,6,60.0
13885,6,60.0
13886,6,60.0
13887,5,50.0
13888,9,90.0
13889,9,90.0
13890,3,30.0
13891,6,60.0
13892,6,60.0
13893,8,80.0
13894,7,70.0
13895,7,70.0
13896,6,60.0
13897,5,50.0
13898,5,50.0
13899,7,70.0
13900,7,70.0
13901,5,50.0
13902,6,60.0
13903,7,70.0
13904,3,30.0
13905,6,60.0
13906,6,60.0
13907,9,90.0
13908,6,60.0
13909,8,80.0
13910,6,60.0
13911,6,60.0
13912,4,40.0
13913,8,80.0
13914,3,30.0
13915,8,80.0
13916,8,80.0
13917,9,90.0
13918,7,70.0
13919,6,60.0
13920,7,70.0
13921,7,70.0
13922,9,90.0
13923,5,50.0
13924,10,100.0
13925,5,50.0
13926,8,80.0
13927,9,90.0
13928,6,60.0
13929,8,80.0
13930,7,70.0
13931,7,70.0
13932,5,50.0
13933,9,90.0
13934,7,70.0
13935,6,60.0
13936,8,80.0
13937,6,60.0
13938,8,80.0
13939,4,40.0
13940,10,100.0
13941,8,80.0
13942,1,10.0
13943,6,60.0
13944,6,60.0
13945,4,40.0
13946,8,80.0
13947,5,50.0
13948,8,80.0
13949,6,60.0
13950,7,70.0
13951,7,70.0
13952,5,50.0
13953,3,30.0
13954,8,80.0
13955,6,60.0
13956,7,70.0
13957,5,50.0
13958,8,80.0
13959,6,60.0
13960,5,50.0
13961,3,30.0
13962,7,70.0
13963,6,60.0
13964,8,80.0
13965,8,80.0
13966,8,80.0
13967,8,80.0
13968,5,50.0
13969,6,60.0
13970,2,20.0
13971,3,30.0
13972,8,80.0
13973,6,60.0
13974,8,80.0
13975,4,40.0
13976,7,70.0
13977,7,70.0
13978,7,70.0
13979,5,50.0
13980,8,80.0
13981,6,60.0
13982,10,100.0
13983,1,10.0
13984,4,40.0
13985,6,60.0
13986,8,80.0
13987,6,60.0
13988,6,60.0
13989,7,70.0
13990,10,100.0
13991,6,60.0
13992,6,60.0
13993,10,100.0
13994,3,30.0
13995,5,50.0
13996,4,40.0
13997,8,80.0
13998,5,50.0
13999,10,100.0
14000,8,80.0
14001,7,70.0
14002,6,60.0
14003,7,70.0
14004,6,60.0
14005,4,40.0
14006,8,80.0
14007,8,80.0
14008,8,80.0
14009,8,80.0
14010,5,50.0
14011,6,60.0
14012,7,70.0
14013,6,60.0
14014,7,70.0
14015,5,50.0
14016,6,60.0
14017,4,40.0
14018,4,40.0
14019,6,60.0
14020,5,50.0
14021,4,40.0
14022,7,70.0
14023,8,80.0
14024,6,60.0
14025,8,80.0
14026,6,60.0
14027,9,90.0
14028,5,50.0
14029,7,70.0
14030,8,80.0
14031,8,80.0
14032,7,70.0
14033,7,70.0
14034,7,70.0
14035,3,30.0
14036,6,60.0
14037,6,60.0
14038,8,80.0
14039,5,50.0
14040,3,30.0
14041,7,70.0
14042,7,70.0
14043,6,60.0
14044,6,60.0
14045,7,70.0
14046,6,60.0
14047,6,60.0
14048,9,90.0
14049,9,90.0
14050,7,70.0
14051,9,90.0
14052,4,40.0
14053,6,60.0
14054,4,40.0
14055,3,30.0
14056,4,40.0
14057,7,70.0
14058,5,50.0
14059,7,70.0
14060,6,60.0
14061,8,80.0
14062,2,20.0
14063,7,70.0
14064,6,60.0
14065,7,70.0
14066,6,60.0
14067,9,90.0
14068,6,60.0
14069,9,90.0
14070,4,40.0
14071,6,60.0
14072,10,100.0
14073,3,30.0
14074,5,50.0
14075,6,60.0
14076,4,40.0
14077,8,80.0
14078,8,80.0
14079,4,40.0
14080,6,60.0
14081,5,50.0
14082,2,20.0
14083,5,50.0
14084,6,60.0
14085,5,50.0
14086,5,50.0
14087,7,70.0
14088,6,60.0
14089,5,50.0
14090,8,80.0
14091,6,60.0
14092,9,90.0
14093,7,70.0
14094,5,50.0
14095,9,90.0
14096,5,50.0
14097,7,70.0
14098,6,60.0
14099,7,70.0
14100,7,70.0
14101,8,80.0
14102,9,90.0
14103,8,80.0
14104,9,90.0
14105,8,80.0
14106,6,60.0
14107,7,70.0
14108,6,60.0
14109,4,40.0
14110,6,60.0
14111,8,80.0
14112,8,80.0
14113,7,70.0
14114,4,40.0
14115,8,80.0
14116,9,90.0
14117,8,80.0
14118,8,80.0
14119,2,20.0
14120,6,60.0
14121,5,50.0
14122,10,100.0
14123,7,70.0
14124,7,70.0
14125,3,30.0
14126,7,70.0
14127,7,70.0
14128,6,60.0
14129,6,60.0
14130,8,80.0
14131,4,40.0
14132,4,40.0
14133,9,90.0
14134,5,50.0
14135,6,60.0
14136,8,80.0
14137,8,80.0
14138,9,90.0
14139,7,70.0
14140,8,80.0
14141,4,40.0
14142,8,80.0
14143,3,30.0
14144,9,90.0
14145,10,100.0
14146,4,40.0
14147,7,70.0
14148,8,80.0
14149,9,90.0
14150,5,50.0
14151,8,80.0
14152,8,80.0
14153,6,60.0
14154,6,60.0
14155,6,60.0
14156,6,60.0
14157,7,70.0
14158,5,50.0
14159,8,80.0
14160,8,80.0
14161,4,40.0
14162,7,70.0
14163,5,50.0
14164,7,70.0
14165,7,70.0
14166,6,60.0
14167,8,80.0
14168,9,90.0
14169,8,80.0
14170,7,70.0
14171,6,60.0
14172,7,70.0
14173,9,90.0
14174,6,60.0
14175,8,80.0
14176,7,70.0
14177,8,80.0
14178,4,40.0
14179,8,80.0
14180,8,80.0
14181,7,70.0
14182,6,60.0
14183,6,60.0
14184,8,80.0
14185,7,70.0
14186,8,80.0
14187,5,50.0
14188,7,70.0
14189,7,70.0
14190,8,80.0
14191,9,90.0
14192,7,70.0
14193,6,60.0
14194,8,80.0
14195,6,60.0
14196,9,90.0
14197,5,50.0
14198,7,70.0
14199,7,70.0
14200,8,80.0
14201,9,90.0
14202,6,60.0
14203,5,50.0
14204,8,80.0
14205,8,80.0
14206,6,60.0
14207,9,90.0
14208,7,70.0
14209,5,50.0
14210,7,70.0
14211,5,50.0
14212,6,60.0
14213,5,50.0
14214,2,20.0
14215,7,70.0
14216,5,50.0
14217,4,40.0
14218,5,50.0
14219,7,70.0
14220,6,60.0
14221,5,50.0
14222,3,30.0
14223,5,50.0
14224,1,10.0
14225,8,80.0
14226,4,40.0
14227,8,80.0
14228,3,30.0
14229,6,60.0
14230,7,70.0
14231,2,20.0
14232,7,70.0
14233,6,60.0
14234,5,50.0
14236,7,70.0
14237,1,10.0
14238,2,20.0
14239,9,90.0
14240,7,70.0
14241,9,90.0
14242,5,50.0
14243,7,70.0
14244,9,90.0
14245,6,60.0
14246,3,30.0
14247,6,60.0
14248,7,70.0
14249,1,10.0
14250,9,90.0
14251,3,30.0
14252,5,50.0
14253,10,100.0
14254,5,50.0
14255,2,20.0
14256,9,90.0
14257,3,30.0
14258,7,70.0
14259,8,80.0
14260,8,80.0
14261,10,100.0
14262,2,20.0
14263,8,80.0
14264,7,70.0
14265,7,70.0
14266,7,70.0
14267,4,40.0
14268,9,90.0
14269,6,60.0
14270,7,70.0
14271,3,30.0
14272,7,70.0
14273,5,50.0
14274,3,30.0
14275,4,40.0
14276,6,60.0
14277,7,70.0
14278,7,70.0
14279,7,70.0
14280,5,50.0
14281,3,30.0
14282,9,90.0
14283,8,80.0
14284,7,70.0
14285,5,50.0
14286,6,60.0
14287,6,60.0
14288,6,60.0
14289,8,80.0
14290,8,80.0
14291,9,90.0
14292,9,90.0
14293,8,80.0
14294,6,60.0
14295,6,60.0
14296,8,80.0
14297,4,40.0
14298,5,50.0
14299,3,30.0
14300,8,80.0
14301,9,90.0
14302,6,60.0
14303,4,40.0
14304,5,50.0
14305,7,70.0
14306,8,80.0
14307,7,70.0
14308,6,60.0
14309,7,70.0
14310,9,90.0
14311,7,70.0
14312,7,70.0
14313,7,70.0
14314,6,60.0
14315,3,30.0
14316,3,30.0
14317,4,40.0
14318,7,70.0
14319,7,70.0
14320,4,40.0
14321,8,80.0
14322,10,100.0
14323,5,50.0
14324,4,40.0
14325,7,70.0
14326,6,60.0
14327,6,60.0
14328,5,50.0
14329,7,70.0
14330,9,90.0
14331,6,60.0
14332,8,80.0
14333,10,100.0
14334,8,80.0
14335,9,90.0
14336,9,90.0
14337,8,80.0
14338,6,60.0
14339,6,60.0
14340,3,30.0
14341,6,60.0
14342,5,50.0
14343,7,70.0
14344,7,70.0
14345,7,70.0
14346,4,40.0
14347,6,60.0
14348,7,70.0
14349,4,40.0
14350,10,100.0
14351,10,100.0
14352,5,50.0
14353,4,40.0
14354,6,60.0
14355,7,70.0
14356,8,80.0
14357,10,100.0
14358,8,80.0
14359,6,60.0
14360,10,100.0
14361,5,50.0
14362,5,50.0
14363,5,50.0
14364,6,60.0
14365,5,50.0
14366,8,80.0
14367,8,80.0
14368,7,70.0
14369,7,70.0
14370,4,40.0
14371,7,70.0
14372,7,70.0
14373,8,80.0
14374,5,50.0
14375,7,70.0
14376,7,70.0
14377,7,70.0
14378,7,70.0
14379,7,70.0
14380,7,70.0
14381,8,80.0
14382,10,100.0
14383,8,80.0
14384,5,50.0
14385,8,80.0
14386,8,80.0
14387,5,50.0
14388,9,90.0
14389,6,60.0
14390,8,80.0
14391,7,70.0
14392,7,70.0
14393,5,50.0
14394,6,60.0
14395,5,50.0
14396,7,70.0
14397,7,70.0
14398,7,70.0
14399,6,60.0
14400,7,70.0
14401,5,50.0
14402,8,80.0
14403,5,50.0
14404,8,80.0
14405,6,60.0
14406,4,40.0
14407,5,50.0
14408,5,50.0
14409,2,20.0
14410,5,50.0
14411,3,30.0
14412,7,70.0
14413,7,70.0
14414,7,70.0
14415,6,60.0
14416,9,90.0
14417,6,60.0
14418,6,60.0
14419,5,50.0
14420,4,40.0
14421,9,90.0
14422,7,70.0
14423,2,20.0
14424,8,80.0
14425,5,50.0
14426,8,80.0
14427,6,60.0
14428,5,50.0
14429,6,60.0
14430,7,70.0
14431,6,60.0
14432,8,80.0
14433,5,50.0
14434,6,60.0
14435,2,20.0
14436,9,90.0
14437,5,50.0
14438,8,80.0
14439,5,50.0
14440,6,60.0
14441,8,80.0
14442,2,20.0
14443,7,70.0
14444,6,60.0
14445,3,30.0
14446,5,50.0
14447,8,80.0
14448,7,70.0
14449,6,60.0
14450,7,70.0
14451,6,60.0
14452,8,80.0
14453,4,40.0
14454,7,70.0
14455,7,70.0
14456,3,30.0
14457,6,60.0
14458,9,90.0
14459,8,80.0
14460,5,50.0
14461,9,90.0
14462,5,50.0
14463,9,90.0
14464,4,40.0
14465,7,70.0
14466,5,50.0
14467,4,40.0
14468,8,80.0
14469,10,100.0
14470,7,70.0
14471,6,60.0
14472,7,70.0
14473,6,60.0
14474,4,40.0
14475,6,60.0
14476,5,50.0
14477,6,60.0
14478,9,90.0
14479,6,60.0
14480,10,100.0
14481,4,40.0
14482,10,100.0
14483,6,60.0
14484,6,60.0
14485,8,80.0
14486,4,40.0
14487,6,60.0
14488,5,50.0
14489,3,30.0
14490,8,80.0
14491,5,50.0
14492,7,70.0
14493,7,70.0
14494,8,80.0
14495,6,60.0
14496,7,70.0
14497,7,70.0
14498,7,70.0
14499,5,50.0
14500,3,30.0
14501,7,70.0
14502,6,60.0
14503,9,90.0
14504,8,80.0
14505,6,60.0
14506,7,70.0
14507,8,80.0
14508,7,70.0
14509,2,20.0
14510,7,70.0
14511,4,40.0
14512,5,50.0
14513,6,60.0
14514,6,60.0
14515,6,60.0
14516,8,80.0
14517,8,80.0
14518,5,50.0
14519,5,50.0
14520,6,60.0
14521,6,60.0
14522,7,70.0
14523,6,60.0
14524,9,90.0
14525,4,40.0
14526,7,70.0
14527,8,80.0
14528,6,60.0
14529,8,80.0
14530,5,50.0
14531,7,70.0
14532,2,20.0
14533,7,70.0
14534,6,60.0
14535,5,50.0
14536,9,90.0
14537,8,80.0
14538,8,80.0
14539,4,40.0
14540,4,40.0
14541,7,70.0
14542,8,80.0
